part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score
Yes,17,No,6,Entrepreneur,64,81,52,54,57,28,14
No,25,Yes,7,Engineer,1,91,32,76,53,78,20
No,11,No,15,Teacher,14,53,75,9,57,71,95
No,14,No,28,Doctor,30,59,34,14,22,64,62
No,15,Yes,29,Engineer,69,28,86,53,62,10,73
No,3,No,16,Entrepreneur,71,28,50,92,16,85,79
Yes,20,No,1,Doctor,2,91,50,55,55,58,24
No,18,No,27,Doctor,48,75,25,74,74,11,30
No,7,Yes,9,Engineer,1,12,20,33,17,87,35
No,29,Yes,0,Entrepreneur,41,20,5,19,99,84,3
Yes,19,No,28,Teacher,7,20,79,56,40,80,24
Yes,9,Yes,4,Artist,37,6,48,53,61,75,57
Yes,0,No,6,Teacher,1,60,26,69,52,36,82
Yes,7,Yes,24,Artist,17,7,82,50,66,71,6
No,8,Yes,8,Artist,4,91,20,58,58,46,24
No,3,Yes,17,Engineer,34,70,47,76,6,100,63
No,9,Yes,18,Entrepreneur,63,79,81,86,89,59,83
Yes,7,Yes,13,Teacher,13,41,75,82,33,30,0
No,0,Yes,4,Entrepreneur,37,30,34,5,75,51,25
No,28,Yes,8,Teacher,57,88,99,10,66,45,37
No,12,Yes,3,Teacher,75,6,29,37,11,60,96
No,1,No,13,Doctor,25,32,35,45,10,3,59
Yes,18,No,28,Teacher,59,15,99,34,60,40,17
Yes,22,Yes,8,Doctor,22,2,40,70,91,63,94
Yes,7,Yes,11,Entrepreneur,100,24,96,93,44,96,44
Yes,26,Yes,30,Entrepreneur,81,1,28,97,40,51,3
Yes,5,No,26,Doctor,15,35,97,49,32,15,40
Yes,14,No,14,Doctor,48,100,31,93,50,56,21
Yes,15,Yes,12,Artist,11,78,10,99,5,30,83
Yes,6,Yes,12,Engineer,63,2,33,75,9,79,50
Yes,8,No,29,Entrepreneur,96,80,17,53,3,30,62
Yes,1,Yes,3,Doctor,38,93,15,89,69,32,29
Yes,18,Yes,30,Doctor,43,81,94,26,87,36,76
No,13,No,9,Doctor,77,38,15,46,96,25,39
No,8,Yes,20,Engineer,26,31,8,26,61,7,64
Yes,14,No,17,Entrepreneur,47,92,87,20,23,99,11
Yes,15,No,11,Teacher,89,82,57,5,96,30,78
Yes,4,No,7,Teacher,50,51,8,4,35,55,73
No,15,Yes,11,Teacher,99,5,13,12,36,36,23
No,14,Yes,0,Teacher,95,97,71,10,98,58,11
No,15,Yes,14,Doctor,40,51,100,88,60,2,60
Yes,30,No,1,Entrepreneur,62,32,41,49,22,28,17
No,17,No,8,Teacher,97,42,0,97,75,94,38
No,5,Yes,17,Artist,100,48,33,38,30,86,50
No,5,No,26,Artist,71,77,34,15,62,22,18
No,9,No,11,Artist,6,9,9,61,90,76,45
Yes,30,No,25,Teacher,32,33,90,74,93,7,58
Yes,16,No,8,Doctor,88,84,18,38,53,59,31
Yes,5,Yes,18,Doctor,4,47,76,37,3,56,58
Yes,27,Yes,2,Engineer,99,5,3,35,37,79,98
No,13,Yes,28,Engineer,11,79,95,14,14,62,25
Yes,18,Yes,19,Engineer,56,36,1,27,78,81,23
No,28,Yes,29,Engineer,13,76,29,11,28,21,50
Yes,8,Yes,7,Doctor,45,80,95,93,33,26,77
No,9,No,8,Teacher,33,85,43,27,64,18,100
Yes,23,Yes,10,Artist,18,36,26,3,54,4,27
No,18,No,26,Teacher,76,29,17,66,9,47,94
No,15,Yes,16,Doctor,4,23,54,62,88,32,1
No,20,Yes,14,Entrepreneur,28,28,39,46,98,30,5
No,4,No,18,Entrepreneur,82,35,57,64,82,45,58
Yes,2,No,13,Entrepreneur,59,71,70,75,77,17,33
Yes,7,No,11,Entrepreneur,45,30,42,81,87,50,17
Yes,7,Yes,21,Doctor,0,19,67,56,72,61,75
Yes,1,No,8,Artist,100,91,69,28,8,45,29
No,20,No,8,Artist,1,45,1,98,79,86,8
No,7,Yes,21,Artist,66,32,31,42,89,77,47
No,0,No,17,Engineer,41,42,44,46,65,74,37
Yes,10,No,3,Teacher,54,0,43,98,52,12,80
Yes,9,Yes,19,Artist,50,38,85,1,99,31,56
Yes,29,No,24,Teacher,73,71,93,23,79,14,28
Yes,28,No,3,Doctor,6,73,20,44,75,59,86
No,27,Yes,30,Artist,8,56,35,81,70,12,77
Yes,4,No,13,Doctor,48,91,68,62,8,45,81
No,22,Yes,28,Entrepreneur,94,30,98,79,23,26,81
No,3,No,6,Doctor,85,2,20,63,59,84,13
Yes,16,Yes,2,Engineer,97,60,82,1,83,82,23
No,2,Yes,24,Entrepreneur,46,39,0,81,10,3,63
Yes,27,Yes,16,Doctor,32,27,66,81,78,18,64
No,27,Yes,21,Teacher,33,63,70,12,26,24,46
Yes,26,Yes,0,Teacher,99,41,63,87,72,24,23
Yes,3,Yes,29,Artist,29,78,0,22,45,62,65
Yes,30,Yes,11,Engineer,92,82,74,37,11,25,10
No,22,No,27,Entrepreneur,60,100,56,48,1,97,21
No,25,No,9,Artist,55,83,90,30,47,6,3
No,7,Yes,24,Doctor,0,39,52,65,38,29,32
Yes,22,No,15,Teacher,68,95,10,76,11,57,45
No,26,Yes,5,Engineer,44,92,75,22,83,26,42
Yes,13,No,15,Engineer,45,8,80,40,21,80,94
No,11,Yes,12,Teacher,15,43,17,75,100,2,62
Yes,20,No,12,Engineer,46,80,26,77,12,3,85
No,21,Yes,24,Engineer,9,84,25,99,76,27,66
No,5,No,23,Teacher,94,33,57,9,64,37,38
No,11,No,12,Teacher,86,24,24,35,97,60,87
Yes,21,Yes,5,Teacher,24,36,98,0,60,69,68
No,2,Yes,6,Doctor,25,24,53,48,32,98,93
Yes,26,Yes,25,Engineer,11,49,0,26,6,12,29
Yes,6,No,10,Teacher,3,47,87,36,33,8,24
No,30,No,0,Entrepreneur,9,86,16,50,65,84,100
Yes,8,Yes,4,Entrepreneur,60,31,45,84,49,80,82
Yes,13,Yes,14,Engineer,91,30,0,90,11,7,47
Yes,18,Yes,13,Doctor,35,61,85,37,21,32,6
No,24,No,0,Doctor,28,52,7,21,26,74,0
Yes,2,Yes,25,Doctor,4,8,46,48,47,8,49
Yes,2,No,11,Teacher,24,66,62,82,2,94,45
Yes,5,Yes,20,Teacher,70,100,71,3,48,45,89
No,12,No,18,Artist,68,51,73,83,82,49,22
No,21,Yes,27,Engineer,58,42,73,58,84,29,35
No,2,Yes,0,Artist,69,96,82,73,14,2,61
No,21,Yes,22,Doctor,87,54,63,39,94,16,30
No,13,No,6,Engineer,26,90,82,51,23,46,97
No,16,No,21,Entrepreneur,76,41,74,1,91,27,3
No,28,Yes,1,Doctor,56,20,50,82,67,18,84
No,2,Yes,9,Doctor,98,33,52,40,54,94,84
Yes,16,Yes,1,Teacher,2,95,45,30,12,78,65
No,10,No,15,Teacher,91,39,82,7,33,71,80
No,18,No,30,Teacher,22,45,71,9,49,49,64
Yes,20,No,8,Teacher,76,5,83,84,74,18,35
No,8,No,6,Engineer,18,57,76,59,52,11,17
Yes,24,Yes,28,Entrepreneur,78,21,80,53,7,91,56
No,30,Yes,0,Entrepreneur,67,61,90,70,87,80,75
Yes,10,No,10,Entrepreneur,83,14,65,28,25,56,57
No,16,No,17,Entrepreneur,34,68,37,69,55,10,4
No,28,No,4,Doctor,83,20,90,7,41,42,80
Yes,6,No,27,Entrepreneur,79,42,24,13,31,48,61
No,9,No,25,Entrepreneur,79,34,86,100,82,34,83
No,4,Yes,13,Teacher,17,75,18,36,3,41,81
No,24,Yes,27,Entrepreneur,32,52,10,28,71,41,17
Yes,17,No,1,Entrepreneur,11,55,71,24,80,64,96
Yes,23,No,4,Teacher,2,33,80,72,42,62,48
No,29,No,10,Artist,95,49,49,35,66,30,77
Yes,14,No,22,Engineer,41,25,49,41,42,89,61
No,20,No,8,Engineer,40,80,71,27,17,10,30
No,24,Yes,22,Teacher,20,40,97,52,56,30,2
Yes,10,Yes,4,Doctor,48,15,81,20,18,63,66
Yes,6,Yes,29,Doctor,81,69,63,22,70,81,19
No,1,Yes,5,Teacher,6,90,49,10,90,34,14
No,13,No,16,Doctor,91,18,56,29,21,24,66
Yes,30,No,4,Engineer,30,70,84,82,67,60,81
Yes,28,No,14,Artist,55,33,18,85,25,14,22
No,17,Yes,28,Engineer,30,68,38,49,35,82,5
Yes,11,No,12,Artist,50,49,6,40,21,69,14
No,11,Yes,18,Artist,50,38,73,49,26,18,96
No,17,Yes,17,Entrepreneur,71,43,85,25,3,85,19
No,18,No,17,Engineer,52,19,94,77,0,31,30
Yes,27,Yes,26,Teacher,80,64,94,44,5,94,83
No,21,Yes,8,Entrepreneur,60,99,82,43,54,52,94
No,26,No,25,Engineer,65,0,76,17,29,37,11
No,3,Yes,0,Engineer,13,88,71,41,55,26,50
No,2,Yes,28,Engineer,22,27,41,93,8,98,0
No,23,Yes,20,Doctor,88,51,81,81,92,62,69
Yes,19,Yes,2,Entrepreneur,56,99,89,28,59,11,75
No,30,Yes,1,Entrepreneur,89,30,86,91,27,64,91
No,3,No,25,Entrepreneur,46,81,37,4,32,64,7
No,7,No,26,Engineer,35,43,88,3,37,92,17
Yes,3,Yes,6,Teacher,5,37,66,99,60,2,40
No,19,No,8,Entrepreneur,68,22,52,22,71,44,13
Yes,1,No,5,Artist,61,13,26,51,64,57,35
No,30,No,22,Entrepreneur,36,82,33,87,22,68,91
No,2,No,0,Entrepreneur,95,2,45,90,55,7,96
Yes,22,No,15,Doctor,21,60,2,4,57,75,18
Yes,3,Yes,17,Engineer,26,78,61,99,14,63,36
Yes,10,Yes,3,Engineer,63,20,83,75,60,56,12
Yes,27,No,29,Teacher,86,51,30,85,22,81,94
Yes,21,Yes,28,Engineer,21,76,24,54,70,20,93
No,7,No,21,Artist,92,10,73,89,64,28,93
No,16,Yes,10,Artist,51,67,25,46,63,51,35
No,8,Yes,21,Doctor,18,99,93,99,4,41,38
Yes,4,Yes,19,Engineer,77,66,99,40,87,27,82
No,29,Yes,27,Artist,50,1,9,62,6,48,74
Yes,18,No,19,Doctor,0,52,49,83,55,87,87
Yes,7,No,4,Engineer,41,94,73,83,41,10,29
Yes,10,No,14,Doctor,6,22,64,28,56,3,92
No,26,No,25,Engineer,91,80,51,96,88,57,86
Yes,17,No,24,Engineer,54,0,14,71,96,26,10
Yes,19,Yes,8,Doctor,53,99,86,67,99,85,74
Yes,12,Yes,20,Artist,39,30,9,5,73,76,47
Yes,5,No,25,Teacher,73,11,96,47,55,4,76
No,0,Yes,11,Teacher,90,10,74,71,84,35,82
Yes,4,No,8,Teacher,71,65,47,43,15,30,93
Yes,5,No,23,Engineer,62,93,79,96,62,78,68
No,15,No,4,Teacher,90,70,70,27,51,44,79
Yes,10,No,16,Teacher,37,96,96,49,82,49,25
No,15,Yes,15,Engineer,24,80,97,56,76,36,33
No,3,Yes,7,Entrepreneur,82,29,53,22,3,64,14
Yes,1,Yes,26,Doctor,10,40,96,19,44,31,30
No,3,No,21,Doctor,19,93,46,8,51,45,54
No,26,Yes,22,Teacher,73,31,30,96,74,68,66
Yes,12,Yes,13,Engineer,56,24,23,95,85,47,11
No,14,No,25,Engineer,63,69,86,50,44,5,79
No,16,Yes,22,Teacher,29,22,36,39,99,16,3
Yes,16,No,8,Artist,72,73,10,73,23,100,82
No,0,No,28,Teacher,63,30,60,49,11,41,25
No,2,No,29,Doctor,67,18,75,18,8,68,60
No,4,Yes,24,Entrepreneur,70,0,23,73,20,96,100
Yes,21,No,30,Engineer,9,30,48,99,51,42,94
No,28,No,14,Entrepreneur,76,65,68,78,37,13,83
Yes,21,No,23,Doctor,3,34,71,38,27,86,64
Yes,18,Yes,20,Teacher,82,22,10,12,66,20,17
No,28,No,17,Artist,29,41,25,83,55,76,99
Yes,2,No,16,Teacher,57,36,49,16,85,4,27
Yes,6,No,10,Doctor,12,3,71,10,77,34,54
Yes,5,Yes,16,Teacher,99,61,13,46,23,16,70
Yes,13,No,5,Teacher,56,19,2,65,64,20,87
Yes,30,No,19,Entrepreneur,35,42,27,16,83,61,8
Yes,23,Yes,5,Engineer,90,96,29,18,7,76,57
Yes,3,Yes,20,Teacher,100,36,45,57,70,82,91
Yes,24,Yes,6,Engineer,56,78,80,48,32,45,69
Yes,4,No,10,Engineer,34,18,32,79,51,31,60
Yes,24,No,23,Artist,89,2,27,36,27,22,46
No,17,No,21,Artist,27,35,35,4,99,50,91
Yes,6,No,24,Artist,90,79,92,91,20,46,31
Yes,9,No,8,Artist,30,0,25,54,83,79,21
No,28,Yes,22,Doctor,62,32,37,83,97,63,61
No,11,No,24,Engineer,36,91,91,89,9,12,45
Yes,17,No,6,Engineer,73,37,36,65,52,44,9
No,0,Yes,25,Engineer,56,35,18,50,0,4,26
Yes,19,No,18,Artist,16,80,49,56,69,24,72
Yes,5,No,12,Teacher,37,95,28,33,38,20,36
Yes,10,Yes,15,Teacher,55,41,98,56,13,40,15
No,13,Yes,4,Engineer,38,24,0,79,50,33,50
Yes,17,No,12,Teacher,43,28,49,88,91,48,22
Yes,10,No,18,Artist,16,21,55,48,19,71,14
No,22,No,0,Engineer,53,73,64,16,34,68,59
Yes,14,Yes,9,Teacher,63,92,76,87,29,62,15
Yes,20,No,19,Doctor,45,41,17,70,33,17,69
No,12,No,28,Artist,15,5,38,4,72,7,63
No,10,Yes,18,Artist,73,53,83,31,72,57,45
No,28,Yes,15,Teacher,90,16,46,38,23,29,39
No,7,Yes,19,Doctor,10,2,22,51,35,15,25
Yes,19,No,17,Doctor,75,39,1,61,67,67,7
Yes,21,Yes,14,Teacher,4,38,42,18,76,77,18
No,9,Yes,7,Entrepreneur,53,98,22,92,28,7,38
Yes,7,No,11,Teacher,8,51,28,95,46,99,5
Yes,6,No,2,Artist,97,86,9,67,54,91,64
No,16,No,15,Teacher,77,70,61,9,77,60,44
Yes,21,Yes,12,Entrepreneur,63,47,75,2,98,79,97
Yes,11,Yes,12,Entrepreneur,53,31,100,50,45,64,12
No,7,No,0,Entrepreneur,28,29,8,99,91,51,46
No,19,No,21,Teacher,82,32,10,23,62,99,16
No,24,Yes,1,Artist,56,7,75,49,13,73,78
No,3,Yes,3,Engineer,82,58,49,22,65,28,61
Yes,19,Yes,29,Doctor,51,11,68,62,55,34,49
Yes,6,Yes,7,Entrepreneur,25,55,77,84,44,22,21
Yes,19,No,22,Entrepreneur,84,72,6,87,100,94,70
Yes,4,No,27,Engineer,65,7,49,56,44,25,98
No,5,No,5,Doctor,45,32,75,8,79,99,11
Yes,0,No,21,Artist,14,37,78,35,33,45,80
No,2,No,20,Engineer,69,69,53,7,42,50,72
Yes,20,No,24,Teacher,76,25,100,56,14,25,73
Yes,25,No,8,Engineer,42,70,33,2,18,78,72
No,7,No,22,Doctor,56,88,85,30,66,6,85
No,7,Yes,16,Engineer,38,62,59,0,6,84,25
No,28,Yes,22,Doctor,87,61,63,70,92,23,92
No,19,Yes,20,Entrepreneur,65,92,4,84,28,37,48
Yes,24,Yes,10,Doctor,15,73,5,39,86,4,18
No,27,Yes,20,Doctor,41,2,94,58,30,17,92
Yes,0,No,9,Doctor,91,3,40,67,12,61,40
Yes,4,Yes,27,Doctor,77,19,69,76,40,23,63
No,5,No,22,Entrepreneur,88,7,51,99,86,28,52
No,20,Yes,19,Artist,22,16,14,42,42,36,65
Yes,25,No,6,Entrepreneur,0,66,61,56,7,41,73
No,3,Yes,18,Doctor,58,51,0,38,5,67,57
Yes,14,No,20,Engineer,33,87,50,93,62,93,87
No,2,Yes,2,Engineer,4,4,65,50,54,0,45
No,23,Yes,3,Artist,69,66,23,13,55,0,77
Yes,30,Yes,2,Teacher,18,50,88,46,1,5,75
Yes,10,No,4,Teacher,70,95,19,74,15,53,24
Yes,25,Yes,4,Artist,9,81,47,34,48,55,85
Yes,12,No,19,Engineer,27,99,4,83,0,53,98
No,4,Yes,15,Entrepreneur,84,90,4,31,13,94,63
Yes,1,No,9,Engineer,77,68,31,52,15,11,91
Yes,27,No,5,Entrepreneur,85,35,77,36,31,22,0
Yes,23,Yes,6,Doctor,25,28,79,45,36,12,52
Yes,4,Yes,0,Artist,70,12,40,7,88,43,2
Yes,15,Yes,26,Doctor,98,80,33,41,85,5,38
Yes,7,No,26,Doctor,8,6,21,9,1,0,37
No,10,Yes,20,Engineer,57,19,86,27,25,66,64
No,23,No,22,Doctor,26,39,57,3,58,83,12
Yes,27,Yes,0,Doctor,26,6,76,39,8,24,6
No,12,Yes,6,Entrepreneur,9,90,10,23,46,5,56
Yes,15,Yes,13,Engineer,31,11,95,38,14,75,80
No,29,No,6,Teacher,36,54,93,2,32,44,80
Yes,26,Yes,25,Artist,40,56,95,34,91,12,83
Yes,28,No,18,Teacher,78,63,48,39,77,15,38
No,6,Yes,24,Engineer,64,99,0,58,29,87,85
No,17,No,28,Doctor,92,69,100,66,33,25,12
No,19,No,7,Artist,37,83,51,78,56,21,36
No,29,No,27,Engineer,93,42,3,30,50,34,27
No,5,Yes,7,Doctor,21,97,94,37,81,77,69
Yes,21,No,24,Entrepreneur,1,17,6,85,58,94,93
No,24,Yes,23,Engineer,94,60,88,90,66,1,29
Yes,16,No,16,Artist,57,56,77,82,98,73,78
No,9,Yes,29,Teacher,85,71,66,1,79,1,95
Yes,30,No,10,Doctor,41,34,90,29,76,42,2
No,6,No,22,Teacher,71,80,54,84,33,91,13
Yes,22,No,2,Teacher,76,71,83,69,34,2,63
No,20,No,6,Engineer,12,32,59,81,84,35,89
No,13,No,19,Artist,19,68,57,98,10,11,45
No,21,No,11,Engineer,22,21,21,96,92,25,87
Yes,1,Yes,9,Doctor,27,49,40,7,46,24,4
Yes,9,Yes,10,Artist,53,88,58,67,9,57,70
Yes,10,No,3,Teacher,37,74,90,41,33,54,24
Yes,1,Yes,8,Engineer,52,66,53,84,33,36,63
No,22,Yes,17,Artist,41,62,83,70,99,79,15
No,20,No,6,Artist,92,49,57,41,51,87,25
Yes,2,No,9,Engineer,48,9,7,7,44,44,99
No,10,No,12,Engineer,79,75,72,16,69,76,68
Yes,14,No,9,Doctor,24,54,29,58,23,49,14
Yes,16,No,14,Teacher,63,83,72,21,13,63,71
No,25,Yes,24,Doctor,68,78,29,47,42,87,35
Yes,16,Yes,30,Doctor,56,64,86,76,75,60,47
No,10,Yes,26,Entrepreneur,58,84,82,40,35,92,42
Yes,19,Yes,0,Teacher,100,97,2,36,55,62,75
No,3,Yes,1,Entrepreneur,4,67,81,59,45,47,78
Yes,21,No,14,Teacher,71,47,0,63,13,42,89
Yes,0,Yes,12,Entrepreneur,82,52,44,74,3,20,12
No,13,No,24,Engineer,89,78,39,2,45,68,70
No,16,No,3,Engineer,2,74,66,41,27,45,24
No,19,No,24,Teacher,87,14,85,9,13,35,49
Yes,25,No,6,Engineer,48,9,85,90,34,58,88
Yes,7,Yes,27,Teacher,6,72,47,93,58,56,4
No,9,Yes,8,Entrepreneur,46,94,74,83,2,81,78
Yes,19,No,14,Teacher,68,65,40,94,21,33,11
No,27,No,17,Artist,81,59,74,80,49,85,79
No,5,Yes,19,Engineer,91,42,45,75,58,67,19
Yes,3,Yes,13,Doctor,70,13,32,94,16,20,22
Yes,30,Yes,7,Artist,94,51,63,13,8,6,16
Yes,6,No,12,Artist,23,98,71,2,82,65,62
No,7,Yes,26,Teacher,57,2,67,8,57,45,53
No,28,Yes,14,Engineer,86,58,24,15,72,2,21
Yes,16,Yes,26,Teacher,58,53,49,90,66,53,51
Yes,9,Yes,20,Artist,4,22,49,15,98,26,19
Yes,10,No,4,Artist,82,39,60,83,81,28,29
Yes,27,Yes,14,Artist,72,32,47,30,18,8,29
Yes,20,Yes,28,Doctor,67,28,15,6,80,40,64
Yes,26,No,0,Doctor,87,0,45,4,60,64,53
No,30,Yes,24,Teacher,28,57,64,49,20,12,1
No,20,No,6,Doctor,83,52,31,21,38,86,13
No,15,No,19,Entrepreneur,21,52,1,93,97,23,54
No,6,No,25,Entrepreneur,14,38,60,39,44,55,66
Yes,19,No,5,Engineer,15,18,42,34,14,97,72
No,24,No,10,Teacher,91,9,45,99,5,73,84
No,13,No,21,Engineer,56,18,77,68,9,91,44
Yes,29,No,28,Entrepreneur,80,37,71,14,27,56,76
Yes,18,Yes,25,Entrepreneur,47,52,9,74,48,9,47
Yes,8,Yes,26,Artist,56,98,84,10,17,62,46
Yes,6,Yes,13,Teacher,96,29,32,25,79,7,70
Yes,16,Yes,0,Entrepreneur,16,9,10,1,77,53,78
No,13,Yes,18,Doctor,24,68,68,51,5,35,63
Yes,1,Yes,11,Engineer,9,90,14,6,30,86,44
No,12,Yes,6,Artist,53,80,92,83,35,95,51
No,14,No,10,Artist,34,92,41,32,75,61,78
Yes,28,No,17,Doctor,78,1,80,26,65,29,42
Yes,12,No,0,Engineer,2,41,24,84,8,6,89
Yes,16,No,27,Artist,83,91,24,6,76,87,73
Yes,4,Yes,1,Doctor,90,84,86,78,6,54,72
Yes,1,No,1,Teacher,23,91,61,97,35,17,33
Yes,17,Yes,3,Entrepreneur,28,30,29,62,62,87,58
No,15,No,30,Engineer,87,15,79,97,40,16,89
Yes,24,Yes,25,Entrepreneur,94,96,91,90,56,69,20
Yes,3,No,7,Doctor,91,3,26,96,62,1,58
No,1,Yes,12,Artist,100,99,54,100,40,30,10
Yes,18,Yes,11,Doctor,25,89,100,88,34,29,22
No,18,Yes,0,Artist,67,29,99,68,46,67,57
Yes,29,No,3,Entrepreneur,19,43,82,48,91,4,42
Yes,26,No,2,Artist,57,91,52,40,20,71,7
Yes,18,Yes,24,Teacher,95,42,68,70,61,95,27
No,14,No,17,Doctor,55,74,63,24,76,36,48
Yes,16,No,12,Engineer,14,57,79,96,96,94,24
No,29,Yes,4,Doctor,22,83,0,26,93,6,1
No,4,Yes,3,Teacher,59,0,80,55,37,60,31
Yes,3,No,27,Entrepreneur,30,40,25,73,18,36,59
Yes,29,Yes,18,Engineer,30,84,68,87,19,40,89
Yes,9,No,10,Engineer,66,6,59,32,58,66,81
Yes,13,No,21,Doctor,11,78,95,16,32,57,9
Yes,30,No,25,Artist,45,67,94,20,100,78,44
No,10,No,19,Doctor,54,26,85,99,36,27,35
Yes,28,No,18,Artist,74,31,94,43,24,22,59
No,3,No,10,Entrepreneur,7,2,2,63,6,9,84
Yes,4,Yes,30,Doctor,34,96,0,14,30,10,65
No,9,Yes,21,Doctor,85,45,99,18,61,39,19
No,20,No,16,Artist,74,87,9,34,15,48,10
No,6,No,4,Artist,67,75,51,100,18,40,79
No,3,Yes,13,Entrepreneur,35,49,90,39,15,20,6
No,12,Yes,23,Teacher,10,42,26,97,38,3,90
Yes,30,No,16,Engineer,90,55,70,50,65,98,5
No,5,No,26,Doctor,81,97,41,3,35,20,7
Yes,2,Yes,7,Artist,9,6,17,66,82,23,80
No,26,No,4,Entrepreneur,44,67,2,69,51,52,9
Yes,7,No,21,Teacher,60,55,74,94,58,63,55
No,2,No,8,Doctor,51,65,25,42,4,43,94
Yes,25,No,30,Entrepreneur,26,29,62,81,48,50,24
No,15,Yes,3,Artist,96,46,25,80,0,77,16
No,1,No,28,Artist,72,5,26,80,7,97,73
Yes,14,No,22,Artist,45,68,69,80,56,34,25
No,20,No,3,Teacher,76,89,89,62,93,64,97
No,29,No,23,Engineer,90,21,12,37,57,97,18
No,3,Yes,13,Entrepreneur,80,98,80,31,70,100,58
No,30,Yes,16,Doctor,80,29,85,36,61,36,15
Yes,14,Yes,10,Artist,45,64,73,91,96,43,70
Yes,29,No,7,Teacher,8,43,6,66,83,13,50
No,3,Yes,0,Entrepreneur,47,76,46,49,28,52,55
No,1,No,21,Teacher,81,81,8,50,26,99,97
Yes,8,Yes,4,Teacher,10,61,36,55,25,11,17
No,19,Yes,8,Doctor,48,75,10,82,13,54,91
No,20,No,30,Artist,63,65,97,86,67,13,10
No,3,Yes,24,Teacher,78,26,96,15,73,43,24
Yes,15,Yes,1,Engineer,67,97,4,65,19,27,37
No,10,No,30,Doctor,2,65,7,74,42,65,43
Yes,8,No,20,Engineer,45,53,45,68,81,100,40
Yes,27,Yes,24,Engineer,91,54,36,22,74,64,58
Yes,29,No,9,Doctor,34,25,8,100,32,100,82
No,23,Yes,28,Teacher,68,90,21,85,54,32,49
No,7,No,21,Artist,50,46,57,98,10,69,90
No,7,No,21,Artist,33,91,72,35,73,19,92
No,25,Yes,16,Engineer,71,35,34,37,38,26,76
No,20,Yes,11,Artist,15,64,17,34,10,56,1
No,0,No,20,Entrepreneur,13,41,24,58,77,58,0
Yes,23,Yes,14,Entrepreneur,81,19,10,73,87,60,12
No,12,No,18,Engineer,49,24,63,9,43,85,38
Yes,29,Yes,11,Teacher,77,15,90,0,61,16,55
No,15,No,19,Artist,23,74,88,88,98,68,82
Yes,10,No,2,Doctor,98,13,74,38,6,3,14
No,14,No,29,Entrepreneur,16,24,79,49,62,19,93
Yes,22,No,4,Doctor,56,8,81,40,100,34,23
Yes,19,Yes,6,Doctor,39,33,97,94,68,85,32
Yes,8,Yes,20,Teacher,52,93,89,69,47,91,58
Yes,18,Yes,16,Artist,56,92,81,65,48,17,31
Yes,16,No,6,Entrepreneur,87,34,77,19,69,32,62
No,9,No,17,Teacher,41,72,82,26,3,90,4
No,17,No,2,Doctor,4,35,40,95,1,31,31
Yes,6,No,22,Teacher,66,5,60,55,26,64,16
Yes,2,Yes,12,Teacher,92,56,66,54,9,0,26
Yes,4,No,27,Artist,9,39,100,45,52,25,63
No,30,Yes,12,Doctor,76,85,86,81,13,71,71
No,1,No,22,Entrepreneur,2,0,61,81,4,18,20
Yes,24,Yes,4,Teacher,31,79,89,70,9,0,58
No,25,Yes,23,Engineer,71,14,36,80,29,30,60
Yes,19,Yes,26,Doctor,3,94,67,2,45,35,8
Yes,18,Yes,24,Artist,56,54,54,58,11,19,100
Yes,15,Yes,0,Engineer,29,84,15,41,59,37,97
No,7,No,11,Teacher,32,87,75,9,74,3,70
Yes,27,Yes,1,Engineer,82,66,20,94,31,32,48
Yes,30,No,19,Entrepreneur,35,47,20,40,84,19,21
No,4,No,21,Engineer,31,72,73,33,43,0,24
Yes,21,Yes,19,Doctor,43,93,77,87,85,29,53
No,27,No,6,Teacher,68,91,35,67,42,97,36
No,13,Yes,1,Engineer,92,5,73,64,70,7,28
No,9,No,21,Teacher,29,21,15,46,54,27,60
No,26,No,24,Entrepreneur,51,79,26,20,65,22,89
Yes,5,Yes,22,Teacher,90,46,88,1,28,46,0
Yes,15,No,19,Engineer,64,78,69,81,12,72,37
Yes,1,Yes,5,Teacher,26,37,88,44,3,58,94
No,21,No,15,Engineer,6,47,65,44,86,37,96
Yes,20,Yes,14,Artist,28,7,14,28,22,95,21
No,3,No,7,Teacher,27,84,85,39,39,33,84
Yes,8,No,24,Engineer,61,70,44,14,65,7,76
No,23,Yes,15,Artist,36,11,59,12,29,10,12
No,13,No,9,Engineer,37,45,26,39,47,65,92
No,5,No,5,Entrepreneur,53,87,44,94,71,77,16
No,13,No,30,Artist,1,29,13,80,42,11,19
Yes,30,No,25,Artist,3,54,35,19,54,73,88
No,7,No,3,Entrepreneur,19,43,7,28,19,0,35
Yes,11,Yes,3,Entrepreneur,38,32,90,38,61,75,96
No,26,Yes,21,Artist,49,11,27,93,80,55,28
Yes,27,No,11,Entrepreneur,96,33,78,33,39,94,97
Yes,21,No,29,Artist,71,50,89,5,50,18,72
Yes,5,No,4,Entrepreneur,16,94,5,44,34,33,95
Yes,28,Yes,22,Teacher,69,43,12,60,16,54,79
No,24,No,2,Teacher,53,86,15,53,43,70,0
Yes,25,No,14,Doctor,16,28,94,71,31,2,97
Yes,1,No,17,Doctor,46,40,45,86,47,51,82
No,12,No,9,Artist,36,65,82,98,61,47,11
No,30,Yes,8,Doctor,15,32,15,78,40,57,82
